episode,episode_reward,episode_length,loss,found_sources,total_sources,found_source_ratio,success,partial_success,battery,collision,concentration,distance,failure_done,found_bonus,found_source_stay,success_done
955,144.593818,39,731.175583,4,4,1.000000,1,1,-0.000303,0.000000,0.114465,0.023820,0.000000,0.512821,-0.020192,3.076923
956,116.136274,461,62.437112,1,1,1.000000,1,1,-0.000300,-0.018438,0.000125,-0.000614,0.000000,0.010846,0.000000,0.260304
957,35.173794,689,2.749460,6,7,0.857143,0,1,-0.000290,0.000000,0.025704,0.001000,-0.007257,0.043541,-0.011647,0.000000
958,133.354053,93,297.983871,4,4,1.000000,1,1,-0.000301,-0.088710,0.018268,0.004119,0.000000,0.215054,-0.004839,1.290323
959,145.972800,528,55.214590,5,5,1.000000,1,1,-0.000301,-0.001420,0.008710,0.000820,0.000000,0.047348,-0.005966,0.227273
960,153.710688,426,72.889769,6,6,1.000000,1,1,-0.000300,0.000000,0.013519,-0.001339,0.000000,0.070423,-0.003169,0.281690
961,137.884483,523,58.758031,7,7,1.000000,1,1,-0.000301,-0.066922,0.032466,0.005759,0.000000,0.066922,-0.003728,0.229446
962,119.953504,417,68.488347,2,2,1.000000,1,1,-0.000300,-0.025779,0.004586,0.002347,0.000000,0.023981,-0.004946,0.287770
963,-83.364483,689,3.383009,0,1,0.000000,0,0,-0.000290,-0.115747,0.002999,-0.000697,-0.007257,0.000000,0.000000,0.000000
964,31.579189,689,2.509855,6,7,0.857143,0,1,-0.000290,-0.018868,0.032596,0.000411,-0.007257,0.043541,-0.004300,0.000000
965,108.510137,690,2.563024,3,5,0.600000,0,1,-0.000290,-0.028261,0.173149,0.000181,-0.007246,0.021739,-0.002011,0.000000
966,11.228089,690,2.430383,5,6,0.833333,0,1,-0.000290,-0.046014,0.050188,0.001991,-0.007246,0.036232,-0.018587,0.000000
967,109.413384,537,53.465145,2,2,1.000000,1,1,-0.000300,-0.039106,0.002269,-0.000082,0.000000,0.018622,-0.001117,0.223464
968,-11.536792,689,1.121389,1,2,0.500000,0,1,-0.000290,-0.031205,0.015785,-0.000544,-0.007257,0.007257,-0.000490,0.000000
969,120.455180,38,751.046139,1,1,1.000000,1,1,-0.000292,-0.125000,0.005294,0.000398,0.000000,0.131579,0.000000,3.157895
970,15.649880,689,1.246709,2,5,0.400000,0,1,-0.000290,-0.038099,0.055210,-0.000657,-0.007257,0.014514,-0.000708,0.000000
971,112.122524,382,74.050325,2,2,1.000000,1,1,-0.000302,-0.050393,0.003535,0.000457,0.000000,0.026178,-0.000098,0.314136
972,-5.804918,602,51.395822,3,3,1.000000,1,1,-0.000299,-0.245432,0.010964,0.002055,0.000000,0.024917,-0.001184,0.199336
973,149.378019,511,57.312069,5,5,1.000000,1,1,-0.000299,-0.001468,0.011162,0.002401,0.000000,0.048924,-0.003229,0.234834
974,139.602576,136,215.710714,4,4,1.000000,1,1,-0.000297,-0.023897,0.019196,0.005385,0.000000,0.147059,-0.003309,0.882353
975,141.948610,563,55.761658,5,5,1.000000,1,1,-0.000299,-0.007105,0.002512,0.001869,0.000000,0.044405,-0.002398,0.213144
976,58.409372,367,79.578285,1,1,1.000000,1,1,-0.000300,-0.178474,0.000162,-0.002833,0.000000,0.013624,0.000000,0.326975
977,102.963664,572,52.286688,8,8,1.000000,1,1,-0.000300,-0.137238,0.039555,0.003710,0.000000,0.069930,-0.005441,0.209790
978,-13.232105,690,2.240278,4,5,0.800000,0,1,-0.000290,-0.038768,0.010606,0.000471,-0.007246,0.028986,-0.012935,0.000000
979,6.933562,690,2.619644,7,8,0.875000,0,1,-0.000290,-0.067391,0.035800,-0.000026,-0.007246,0.050725,-0.001522,0.000000
980,-13.053650,691,3.395582,5,6,0.833333,0,1,-0.000289,-0.059334,0.011992,0.000775,-0.007236,0.036179,-0.000977,0.000000
981,94.229105,168,188.659499,5,5,1.000000,1,1,-0.000299,-0.321429,0.010670,0.010413,0.000000,0.148810,-0.001563,0.714286
982,-56.830506,690,3.728467,5,8,0.625000,0,1,-0.000290,-0.122464,0.011739,0.001622,-0.007246,0.036232,-0.001957,0.000000
983,73.621725,690,2.026088,2,3,0.666667,0,1,-0.000290,0.000000,0.098611,0.001946,-0.007246,0.014493,-0.000815,0.000000
984,55.395865,690,1.552611,5,6,0.833333,0,1,-0.000290,0.000000,0.053174,0.001023,-0.007246,0.036232,-0.002609,0.000000
985,124.167338,381,75.805359,2,2,1.000000,1,1,-0.000300,-0.017060,0.001253,0.001291,0.000000,0.026247,-0.000492,0.314961
986,70.945399,318,91.958312,1,1,1.000000,1,1,-0.000300,-0.172956,0.001238,0.002035,0.000000,0.015723,0.000000,0.377358
987,248.949527,476,64.646003,5,5,1.000000,1,1,-0.000301,-0.012080,0.232464,0.004522,0.000000,0.052521,-0.006224,0.252101
988,118.819234,215,133.674007,1,1,1.000000,1,1,-0.000302,-0.024419,0.003853,-0.007881,0.000000,0.023256,0.000000,0.558140
989,0.659092,690,2.166587,4,6,0.666667,0,1,-0.000290,-0.065580,0.060691,0.000808,-0.007246,0.028986,-0.016413,0.000000
990,157.296046,523,55.971368,5,5,1.000000,1,1,-0.000300,-0.006692,0.029768,0.004463,0.000000,0.047801,-0.003728,0.229446
991,4.687117,690,1.388384,2,4,0.500000,0,1,-0.000290,-0.015942,0.015940,0.000491,-0.007246,0.014493,-0.000652,0.000000
992,122.444249,493,60.450773,5,5,1.000000,1,1,-0.000300,-0.155172,0.111795,0.001349,0.000000,0.050710,-0.003423,0.243408
993,129.848207,292,97.759262,2,2,1.000000,1,1,-0.000300,-0.003425,0.010208,0.001987,0.000000,0.034247,-0.008990,0.410959
994,137.126703,311,94.057063,4,4,1.000000,1,1,-0.000299,-0.020900,0.021985,0.004083,0.000000,0.064309,-0.014108,0.385852
995,177.220364,523,55.144671,6,6,1.000000,1,1,-0.000300,0.000000,0.051156,0.003486,0.000000,0.057361,-0.002294,0.229446
996,30.576923,690,2.772770,6,7,0.857143,0,1,-0.000290,-0.053261,0.064079,0.001413,-0.007246,0.043478,-0.003859,0.000000
997,117.944566,517,55.408243,3,3,1.000000,1,1,-0.000301,-0.057544,0.031171,0.000865,0.000000,0.029014,-0.007181,0.232108
998,168.416070,317,97.495354,6,6,1.000000,1,1,-0.000300,0.000000,0.059175,0.001112,0.000000,0.094637,-0.001893,0.378549
999,14.671290,690,2.972583,6,7,0.857143,0,1,-0.000290,-0.024638,0.021766,0.001507,-0.007246,0.043478,-0.013315,0.000000
1000,123.862010,555,51.557906,4,4,1.000000,1,1,-0.000301,-0.036036,0.008937,0.001431,0.000000,0.036036,-0.003108,0.216216
1001,104.017451,330,88.022236,3,3,1.000000,1,1,-0.000300,-0.100000,0.005803,0.002656,0.000000,0.045455,-0.002045,0.363636
1002,120.574367,119,238.286556,1,1,1.000000,1,1,-0.000300,-0.035714,0.000688,-0.001864,0.000000,0.042017,0.000000,1.008403
1003,16.168282,690,1.909576,3,4,0.750000,0,1,-0.000290,0.000000,0.009274,0.001640,-0.007246,0.021739,-0.001685,0.000000
1004,14.912680,469,64.084587,1,1,1.000000,1,1,-0.000301,-0.233475,0.000134,-0.001085,0.000000,0.010661,0.000000,0.255864
1005,144.634727,557,52.105126,6,6,1.000000,1,1,-0.000300,-0.057002,0.062899,0.003217,0.000000,0.053860,-0.018447,0.215440
1006,116.890011,346,80.263280,1,1,1.000000,1,1,-0.000301,-0.028179,0.005388,-0.000347,0.000000,0.014451,0.000000,0.346821
1007,122.705733,505,56.203957,3,3,1.000000,1,1,-0.000300,-0.035644,0.011735,0.000607,0.000000,0.029703,-0.000743,0.237624
1008,134.366515,25,1237.922314,3,3,1.000000,1,1,-0.000308,-0.080000,0.027693,0.030276,0.000000,0.600000,-0.003000,4.800000
1009,125.333369,9,2923.693848,1,1,1.000000,1,1,-0.000296,0.000000,0.027773,0.009563,0.000000,0.555556,0.000000,13.333333
1010,118.217458,439,67.283582,6,6,1.000000,1,1,-0.000300,-0.104214,0.034269,0.005023,0.000000,0.068337,-0.007175,0.273349
1011,140.530645,391,72.482972,5,5,1.000000,1,1,-0.000300,-0.011509,0.004340,0.002752,0.000000,0.063939,-0.006714,0.306905
1012,219.104338,660,46.216959,8,8,1.000000,1,1,-0.000298,0.000000,0.106876,0.003713,0.000000,0.060606,-0.020739,0.181818
1013,102.038093,330,85.960489,2,2,1.000000,1,1,-0.000300,-0.102273,0.014984,0.004105,0.000000,0.030303,-0.001250,0.363636
1014,144.814879,302,98.518682,8,8,1.000000,1,1,-0.000301,-0.091060,0.046010,0.003885,0.000000,0.132450,-0.008816,0.397351
1015,126.590941,78,355.139334,2,2,1.000000,1,1,-0.000303,-0.083333,0.036667,0.004706,0.000000,0.128205,-0.001442,1.538462
1016,101.342967,488,62.564768,7,7,1.000000,1,1,-0.000300,-0.140369,0.035349,0.005665,0.000000,0.071721,-0.010297,0.245902
1017,143.256317,474,57.562964,4,4,1.000000,1,1,-0.000299,-0.006329,0.015224,0.000885,0.000000,0.042194,-0.002611,0.253165
1018,66.660748,511,62.122109,8,8,1.000000,1,1,-0.000300,-0.224070,0.042642,0.003765,0.000000,0.078278,-0.004697,0.234834
1019,120.566098,234,120.643034,2,2,1.000000,1,1,-0.000299,-0.094017,0.053811,0.002593,0.000000,0.042735,-0.002404,0.512821
1020,63.390309,310,102.106009,5,5,1.000000,1,1,-0.000301,-0.275806,0.016665,0.005741,0.000000,0.080645,-0.009556,0.387097
1021,-29.192886,690,7.297185,5,6,0.833333,0,1,-0.000290,-0.117754,0.056766,0.002592,-0.007246,0.036232,-0.012609,0.000000
1022,127.522920,388,70.961484,1,1,1.000000,1,1,-0.000301,-0.005799,0.012137,0.000465,0.000000,0.012887,0.000000,0.309278
1023,170.098546,597,47.386693,7,7,1.000000,1,1,-0.000299,0.000000,0.029711,0.004296,0.000000,0.058626,-0.008417,0.201005
1024,78.201952,690,4.493729,6,8,0.750000,0,1,-0.000290,0.000000,0.100067,0.002436,-0.007246,0.043478,-0.025109,0.000000
1025,124.504932,361,76.479028,3,3,1.000000,1,1,-0.000301,-0.054709,0.029387,0.002576,0.000000,0.041551,-0.006025,0.332410
1026,-8.984512,689,5.751390,7,8,0.875000,0,1,-0.000290,-0.084906,0.036916,0.000951,-0.007257,0.050798,-0.009253,0.000000
1027,55.336390,356,84.296801,6,6,1.000000,1,1,-0.000301,-0.312500,0.054393,0.005877,0.000000,0.084270,-0.013378,0.337079
1028,142.715986,354,80.249908,4,4,1.000000,1,1,-0.000301,0.000000,0.003868,0.005800,0.000000,0.056497,-0.001695,0.338983
1029,164.681027,370,76.947734,6,6,1.000000,1,1,-0.000302,-0.004730,0.043001,0.006675,0.000000,0.081081,-0.004966,0.324324
1030,95.633693,355,79.345067,2,2,1.000000,1,1,-0.000300,-0.137324,0.040413,0.000827,0.000000,0.028169,-0.000423,0.338028
1031,-2.791442,690,5.521426,6,7,0.857143,0,1,-0.000290,-0.063768,0.026280,0.000435,-0.007246,0.043478,-0.002935,0.000000
1032,-14.085261,689,4.947319,4,5,0.800000,0,1,-0.000290,-0.053338,0.021404,0.000569,-0.007257,0.029028,-0.010559,0.000000
1033,132.008434,417,66.662136,6,6,1.000000,1,1,-0.000301,-0.074940,0.031267,0.004336,0.000000,0.071942,-0.003507,0.287770
1034,145.761103,195,148.995021,4,4,1.000000,1,1,-0.000303,0.000000,0.031593,0.004792,0.000000,0.102564,-0.006538,0.615385
1035,-0.315133,689,4.670621,4,5,0.800000,0,1,-0.000290,-0.048621,0.027143,0.000793,-0.007257,0.029028,-0.001252,0.000000
1036,133.559345,459,59.857823,5,5,1.000000,1,1,-0.000301,-0.049020,0.036923,0.002260,0.000000,0.054466,-0.014788,0.261438
1037,60.705309,688,3.599890,6,7,0.857143,0,1,-0.000291,0.000000,0.053045,0.002032,-0.007267,0.043605,-0.002889,0.000000
1038,-155.974653,691,8.895071,5,6,0.833333,0,1,-0.000289,-0.262301,0.015816,0.000139,-0.007236,0.036179,-0.008032,0.000000
1039,120.705920,100,287.629478,2,2,1.000000,1,1,-0.000305,-0.120000,0.023561,0.006803,0.000000,0.100000,-0.003000,1.200000
1040,132.125335,427,66.967800,6,6,1.000000,1,1,-0.000300,-0.088407,0.059145,0.002807,0.000000,0.070258,-0.015105,0.281030
1041,-79.396022,690,9.222243,7,8,0.875000,0,1,-0.000290,-0.215942,0.071378,0.001418,-0.007246,0.050725,-0.015109,0.000000
1042,149.665972,83,350.645105,5,5,1.000000,1,1,-0.000303,-0.003012,0.057909,0.016984,0.000000,0.301205,-0.015361,1.445783
1043,85.447951,273,110.622058,5,5,1.000000,1,1,-0.000301,-0.228938,0.012255,0.003653,0.000000,0.091575,-0.004808,0.439560
1044,-76.894953,690,5.333091,2,3,0.666667,0,1,-0.000290,-0.135145,0.021610,-0.000298,-0.007246,0.014493,-0.004565,0.000000
1045,-5.948667,690,3.043608,4,5,0.800000,0,1,-0.000290,-0.031884,0.008253,0.000462,-0.007246,0.028986,-0.006902,0.000000
1046,114.852324,310,94.236548,3,3,1.000000,1,1,-0.000301,-0.073387,0.010459,0.002107,0.000000,0.048387,-0.003871,0.387097
1047,-25.921874,690,4.614819,6,8,0.750000,0,1,-0.000290,-0.128623,0.062363,0.000359,-0.007246,0.043478,-0.007609,0.000000
1048,-35.756215,691,2.435803,2,3,0.666667,0,1,-0.000289,-0.087192,0.029222,-0.000450,-0.007236,0.014472,-0.000271,0.000000
1049,-123.950083,691,7.094443,5,6,0.833333,0,1,-0.000289,-0.206946,0.013671,0.000601,-0.007236,0.036179,-0.015358,0.000000
1050,-12.319887,691,3.783888,6,7,0.857143,0,1,-0.000289,-0.116860,0.078531,0.001324,-0.007236,0.043415,-0.016715,0.000000
1051,108.529505,436,65.610554,1,1,1.000000,1,1,-0.000301,-0.041284,0.005119,-0.001310,0.000000,0.011468,0.000000,0.275229
1052,-66.953989,691,2.502639,3,4,0.750000,0,1,-0.000289,-0.131331,0.031269,0.001033,-0.007236,0.021708,-0.012048,0.000000
1053,140.979529,54,585.401766,3,3,1.000000,1,1,-0.000304,0.000000,0.105855,0.009348,0.000000,0.277778,-0.004167,2.222222
1054,37.452634,273,112.174184,6,6,1.000000,1,1,-0.000302,-0.407509,0.020622,0.011741,0.000000,0.109890,-0.036813,0.439560
1055,105.319472,198,149.533439,3,3,1.000000,1,1,-0.000300,-0.152778,0.005742,0.002169,0.000000,0.075758,-0.004735,0.606061
1056,157.851260,308,104.487289,7,7,1.000000,1,1,-0.000300,-0.014610,0.024077,0.002890,0.000000,0.113636,-0.002800,0.389610
1057,119.143600,501,58.198547,3,3,1.000000,1,1,-0.000300,-0.043413,0.014070,-0.000210,0.000000,0.029940,-0.001796,0.239521
1058,106.795053,52,539.596390,1,1,1.000000,1,1,-0.000302,-0.384615,0.013162,0.021660,0.000000,0.096154,0.000000,2.307692
1059,164.165625,494,58.546525,8,8,1.000000,1,1,-0.000301,-0.020749,0.040270,0.002421,0.000000,0.080972,-0.013209,0.242915
1060,-69.060567,691,2.763031,0,1,0.000000,0,0,-0.000289,-0.096599,0.003965,0.000217,-0.007236,0.000000,0.000000,0.000000
1061,148.737792,169,171.349664,7,7,1.000000,1,1,-0.000301,-0.047337,0.026282,0.010485,0.000000,0.207101,-0.026183,0.710059
1062,-75.677840,691,4.946930,5,6,0.833333,0,1,-0.000289,-0.153039,0.016347,0.001015,-0.007236,0.036179,-0.002496,0.000000
1063,137.927504,284,99.837510,2,2,1.000000,1,1,-0.000301,-0.023768,0.047579,0.004800,0.000000,0.035211,-0.000396,0.422535
1064,118.237353,303,96.635349,6,6,1.000000,1,1,-0.000300,-0.147690,0.043999,0.003123,0.000000,0.099010,-0.003960,0.396040
1065,-25.169479,690,2.801614,3,4,0.750000,0,1,-0.000290,-0.057246,0.014969,0.002467,-0.007246,0.021739,-0.010870,0.000000
1066,151.085855,329,87.540216,5,5,1.000000,1,1,-0.000302,0.000000,0.019393,0.003625,0.000000,0.075988,-0.004217,0.364742
1067,156.596385,516,55.679213,5,5,1.000000,1,1,-0.000299,-0.104167,0.127235,0.002684,0.000000,0.048450,-0.002980,0.232558
1068,123.340710,405,69.526589,5,5,1.000000,1,1,-0.000301,-0.090123,0.046601,0.003862,0.000000,0.061728,-0.013519,0.296296
1069,124.946066,366,82.024227,7,7,1.000000,1,1,-0.000299,-0.130464,0.051714,0.005644,0.000000,0.095628,-0.008709,0.327869
1070,129.974321,227,123.513315,3,3,1.000000,1,1,-0.000301,-0.042952,0.020768,0.004971,0.000000,0.066079,-0.004626,0.528634
1071,100.307295,307,92.503239,2,2,1.000000,1,1,-0.000302,-0.098534,0.001263,0.000977,0.000000,0.032573,-0.000122,0.390879
1072,124.586149,387,74.823366,7,7,1.000000,1,1,-0.000301,-0.129199,0.053945,0.006171,0.000000,0.090439,-0.009205,0.310078
1073,94.615225,192,146.520319,1,1,1.000000,1,1,-0.000302,-0.161458,0.002049,0.001457,0.000000,0.026042,0.000000,0.625000
1074,133.568182,116,240.384489,6,6,1.000000,1,1,-0.000301,-0.198276,0.051547,0.010549,0.000000,0.258621,-0.005172,1.034483
1075,34.081507,690,5.367238,6,7,0.857143,0,1,-0.000290,0.000000,0.030113,0.001382,-0.007246,0.043478,-0.018043,0.000000
1076,-78.692599,689,7.739401,2,6,0.333333,0,1,-0.000290,-0.136067,0.016971,-0.000451,-0.007257,0.014514,-0.001633,0.000000
1077,-22.498123,690,5.984487,2,4,0.500000,0,1,-0.000290,-0.055797,0.017327,0.000429,-0.007246,0.014493,-0.001522,0.000000
1078,24.683582,690,3.646395,3,5,0.600000,0,1,-0.000290,-0.089130,0.110706,0.001516,-0.007246,0.021739,-0.001522,0.000000
1079,142.026852,329,85.134756,4,4,1.000000,1,1,-0.000301,-0.025076,0.032153,0.005767,0.000000,0.060790,-0.006383,0.364742
1080,141.587923,345,83.746428,6,6,1.000000,1,1,-0.000301,-0.094203,0.078685,0.004588,0.000000,0.086957,-0.013152,0.347826
1081,49.504140,688,3.247537,6,7,0.857143,0,1,-0.000291,0.000000,0.044905,0.002993,-0.007267,0.043605,-0.011991,0.000000
1082,173.555052,550,52.987357,7,7,1.000000,1,1,-0.000299,0.000000,0.039127,0.006159,0.000000,0.063636,-0.011250,0.218182
1083,136.556107,112,276.911784,3,3,1.000000,1,1,-0.000303,0.000000,0.010371,0.004495,0.000000,0.133929,-0.000670,1.071429
1084,72.607359,689,1.956165,3,4,0.750000,0,1,-0.000290,0.000000,0.098520,0.001019,-0.007257,0.021771,-0.008382,0.000000
1085,138.726362,267,109.289605,5,5,1.000000,1,1,-0.000298,-0.101124,0.074823,0.004929,0.000000,0.093633,-0.001826,0.449438
1086,123.760100,330,84.273604,3,3,1.000000,1,1,-0.000300,-0.047727,0.011811,0.002497,0.000000,0.045455,-0.000341,0.363636
1087,117.289729,549,53.240809,5,5,1.000000,1,1,-0.000300,-0.055556,0.008586,0.003079,0.000000,0.045537,-0.006284,0.218579
1088,121.045615,14,1961.554565,1,1,1.000000,1,1,-0.000306,-0.321429,0.011637,0.027641,0.000000,0.357143,0.000000,8.571429
1089,120.162396,57,481.533194,1,1,1.000000,1,1,-0.000300,-0.074561,0.004548,-0.014557,0.000000,0.087719,0.000000,2.105263
1090,111.727485,462,61.331891,2,2,1.000000,1,1,-0.000301,-0.047078,0.009258,0.000356,0.000000,0.021645,-0.001786,0.259740
1091,20.317408,690,3.843053,4,5,0.800000,0,1,-0.000290,-0.117754,0.127638,0.000285,-0.007246,0.028986,-0.002174,0.000000
1092,146.659142,177,163.501087,8,8,1.000000,1,1,-0.000300,-0.127119,0.053126,0.006760,0.000000,0.225989,-0.007839,0.677966
1093,159.499639,121,239.337837,6,6,1.000000,1,1,-0.000304,0.000000,0.070531,0.012001,0.000000,0.247934,-0.003719,0.991736
1094,147.097727,329,83.865414,4,4,1.000000,1,1,-0.000300,-0.002280,0.025763,0.001126,0.000000,0.060790,-0.002736,0.364742
1095,14.050791,689,3.747838,4,7,0.571429,0,1,-0.000290,-0.011248,0.014779,-0.000156,-0.007257,0.029028,-0.004463,0.000000
1096,124.936258,206,133.785197,2,2,1.000000,1,1,-0.000300,-0.024272,0.000813,-0.000640,0.000000,0.048544,-0.000182,0.582524
1097,77.505428,304,93.218933,3,3,1.000000,1,1,-0.000301,-0.193257,0.004195,0.001222,0.000000,0.049342,-0.000987,0.394737
1098,19.064448,689,4.858106,5,7,0.714286,0,1,-0.000290,-0.023585,0.024231,0.002695,-0.007257,0.036284,-0.004409,0.000000
1099,146.675818,498,61.374989,8,8,1.000000,1,1,-0.000301,-0.061245,0.038191,0.004280,0.000000,0.080321,-0.007681,0.240964
1100,95.436797,333,85.979289,4,4,1.000000,1,1,-0.000300,-0.147147,0.020162,0.007651,0.000000,0.060060,-0.014189,0.360360
1101,113.319264,119,243.020885,3,3,1.000000,1,1,-0.000298,-0.197479,0.013864,0.002983,0.000000,0.126050,-0.001261,1.008403
1102,154.822404,220,130.186738,7,7,1.000000,1,1,-0.000298,0.000000,0.011380,0.008395,0.000000,0.159091,-0.020284,0.545455
1103,126.632872,477,61.915547,6,6,1.000000,1,1,-0.000299,-0.079140,0.047982,0.002674,0.000000,0.062893,-0.020204,0.251572
1104,165.485268,364,76.650081,8,8,1.000000,1,1,-0.000299,-0.004808,0.018171,0.004272,0.000000,0.109890,-0.002266,0.329670
1105,141.158118,227,120.995841,6,6,1.000000,1,1,-0.000300,-0.091410,0.048979,0.008405,0.000000,0.132159,-0.004626,0.528634
1106,1.927796,690,6.340546,5,6,0.833333,0,1,-0.000290,-0.055797,0.030599,0.003155,-0.007246,0.036232,-0.003859,0.000000
1107,135.929704,130,209.600619,4,4,1.000000,1,1,-0.000300,-0.061538,0.029052,0.007534,0.000000,0.153846,-0.006058,0.923077
1108,152.401936,474,61.247128,7,7,1.000000,1,1,-0.000301,-0.040612,0.031249,0.006239,0.000000,0.073840,-0.002057,0.253165
1109,123.692599,6,3888.880646,1,1,1.000000,1,1,-0.000319,-0.291667,0.018116,0.055969,0.000000,0.833333,0.000000,20.000000
1110,172.420962,375,78.682731,5,5,1.000000,1,1,-0.000302,-0.088000,0.162652,0.001672,0.000000,0.066667,-0.002900,0.320000
1111,93.130487,270,104.341463,3,3,1.000000,1,1,-0.000302,-0.158333,0.008552,0.000566,0.000000,0.055556,-0.005556,0.444444
1112,38.223635,396,77.574849,5,5,1.000000,1,1,-0.000299,-0.294823,0.024176,0.004433,0.000000,0.063131,-0.003125,0.303030
1113,-10.539267,689,6.257889,5,6,0.833333,0,1,-0.000290,-0.103048,0.064485,0.002258,-0.007257,0.036284,-0.007729,0.000000
1114,77.693658,444,64.230312,1,1,1.000000,1,1,-0.000302,-0.107545,0.002807,-0.001506,0.000000,0.011261,0.000000,0.270270
1115,135.429924,185,149.535260,3,3,1.000000,1,1,-0.000302,0.000000,0.006955,0.002359,0.000000,0.081081,-0.006689,0.648649
1116,-27.747444,690,7.034937,5,6,0.833333,0,1,-0.000290,-0.085870,0.017593,0.000889,-0.007246,0.036232,-0.001522,0.000000
1117,158.042036,564,50.504884,6,6,1.000000,1,1,-0.000300,0.000000,0.018766,0.002242,0.000000,0.053191,-0.006449,0.212766
1118,165.153792,213,137.929679,6,6,1.000000,1,1,-0.000301,0.000000,0.071718,0.003777,0.000000,0.140845,-0.004049,0.563380
1119,148.557232,409,68.192222,5,5,1.000000,1,1,-0.000301,-0.001834,0.015742,0.002058,0.000000,0.061125,-0.006968,0.293399
1120,155.310735,218,131.799437,6,6,1.000000,1,1,-0.000300,0.000000,0.028087,0.003283,0.000000,0.137615,-0.006709,0.550459
1121,137.764551,125,229.140876,3,3,1.000000,1,1,-0.000301,0.000000,0.016029,0.009389,0.000000,0.120000,-0.003000,0.960000
1122,96.209435,259,109.900212,2,2,1.000000,1,1,-0.000302,-0.134170,0.020095,0.001141,0.000000,0.038610,-0.017230,0.463320
1123,99.844132,404,69.282157,2,2,1.000000,1,1,-0.000302,-0.075495,0.001149,0.000283,0.000000,0.024752,-0.000278,0.297030
1124,-59.978873,690,7.584130,5,6,0.833333,0,1,-0.000290,-0.121377,0.012647,0.000336,-0.007246,0.036232,-0.007228,0.000000
1125,177.021845,376,73.911193,7,7,1.000000,1,1,-0.000300,0.000000,0.059106,0.007643,0.000000,0.093085,-0.007879,0.319149
1126,111.525439,185,152.643787,1,1,1.000000,1,1,-0.000302,-0.083784,0.007650,0.003601,0.000000,0.027027,0.000000,0.648649
1127,118.795358,429,67.062421,6,6,1.000000,1,1,-0.000300,-0.101399,0.028352,0.003842,0.000000,0.069930,-0.003234,0.279720
1128,15.251696,689,5.201298,3,4,0.750000,0,1,-0.000290,0.000000,0.008031,0.001623,-0.007257,0.021771,-0.001742,0.000000
1129,24.794018,691,5.696485,6,7,0.857143,0,1,-0.000289,-0.047757,0.047942,0.001706,-0.007236,0.043415,-0.001899,0.000000
1130,-50.835599,690,6.960228,6,8,0.750000,0,1,-0.000290,-0.143116,0.048707,0.000716,-0.007246,0.043478,-0.015924,0.000000
